Time,Open,High,Low,Last,Change,%Chg,Volume
"03/15/2021 16:53",6773,6773,6773,6773,0,0.00%,0
"03/15/2021 16:17",6773,6773,6773,6773,0,0.00%,0
"03/15/2021 16:16",6773,6773,6773,6773,0,0.00%,0
"03/15/2021 16:15",6773,6773,6773,6773,0,0.00%,0
"03/15/2021 16:14",6773,6773,6773,6773,0,0.00%,0
"03/15/2021 16:13",6773,6773,6773,6773,0,0.00%,0
"03/15/2021 16:12",6773,6773,6773,6773,0,0.00%,0
"03/15/2021 16:11",6773,6773,6773,6773,0,0.00%,0
"03/15/2021 16:10",6775.1,6775.1,6773,6773,-2.1,-0.03%,0
"03/15/2021 16:09",6775.1,6775.1,6775.1,6775.1,0,0.00%,0
"03/15/2021 16:08",6775.1,6775.1,6775.1,6775.1,0,0.00%,0
"03/15/2021 16:07",6775.1,6775.1,6775.1,6775.1,0,0.00%,0
"03/15/2021 16:06",6775.1,6775.1,6775.1,6775.1,0,0.00%,0
"03/15/2021 16:05",6775.1,6775.1,6775.1,6775.1,0,0.00%,0
"03/15/2021 16:04",6775.1,6775.1,6775.1,6775.1,0,0.00%,0
"03/15/2021 16:03",6775.1,6775.1,6775.1,6775.1,0,0.00%,0
"03/15/2021 16:02",6775.1,6775.1,6775.1,6775.1,0,0.00%,0
"03/15/2021 16:01",6775.1,6775.1,6775.1,6775.1,0,0.00%,0
"03/15/2021 16:00",6775.2,6775.2,6775.1,6775.1,0.5,+0.01%,0
"03/15/2021 15:59",6773.8,6774.6,6773.8,6774.6,0.1,0.00%,0
"03/15/2021 15:58",6775.1,6775.1,6774.5,6774.5,-0.9,-0.01%,0
"03/15/2021 15:57",6775.9,6775.9,6775.4,6775.4,-1.3,-0.02%,0
"03/15/2021 15:56",6775.4,6776.7,6775.4,6776.7,1.4,+0.02%,0
"03/15/2021 15:55",6773.3,6775.3,6773.3,6775.3,2.8,+0.04%,0
"03/15/2021 15:54",6771.8,6772.5,6771.8,6772.5,0.4,+0.01%,0
"03/15/2021 15:53",6771.9,6772.1,6771.9,6772.1,-0.1,0.00%,0
"03/15/2021 15:52",6769.5,6772.2,6769.5,6772.2,3.4,+0.05%,0
"03/15/2021 15:51",6769.1,6769.1,6768.8,6768.8,-0.7,-0.01%,0
"03/15/2021 15:50",6771.2,6771.2,6769.5,6769.5,-1.5,-0.02%,0
"03/15/2021 15:49",6771.2,6771.2,6771,6771,-0.4,-0.01%,0
"03/15/2021 15:48",6772.5,6772.5,6771.4,6771.4,-0.8,-0.01%,0
"03/15/2021 15:47",6771.5,6772.2,6771.5,6772.2,0.8,+0.01%,0
"03/15/2021 15:46",6766.2,6771.4,6766.2,6771.4,7.4,+0.11%,0
"03/15/2021 15:45",6763.5,6764,6763.5,6764,3.8,+0.06%,0
"03/15/2021 15:44",6760.1,6760.2,6760.1,6760.2,0,0.00%,0
"03/15/2021 15:43",6760.6,6760.6,6760.2,6760.2,-1.1,-0.02%,0
"03/15/2021 15:42",6760.8,6761.3,6760.8,6761.3,-0.5,-0.01%,0
"03/15/2021 15:41",6763.3,6763.3,6761.8,6761.8,-3.1,-0.05%,0
"03/15/2021 15:40",6764.4,6764.9,6764.4,6764.9,-0.2,0.00%,0
"03/15/2021 15:39",6765.7,6765.7,6765.1,6765.1,-0.6,-0.01%,0
"03/15/2021 15:38",6766,6766,6765.7,6765.7,-0.4,-0.01%,0
"03/15/2021 15:37",6767.2,6767.2,6766.1,6766.1,-2,-0.03%,0
"03/15/2021 15:36",6768.6,6768.6,6768.1,6768.1,-2.7,-0.04%,0
"03/15/2021 15:35",6770.5,6770.8,6770.5,6770.8,-0.3,0.00%,0
"03/15/2021 15:34",6771.1,6771.1,6771.1,6771.1,0.4,+0.01%,0
"03/15/2021 15:33",6770.1,6770.7,6770.1,6770.7,0.2,0.00%,0
"03/15/2021 15:32",6770.1,6770.5,6770.1,6770.5,0.1,0.00%,0
"03/15/2021 15:31",6771.1,6771.1,6770.4,6770.4,-0.8,-0.01%,0
"03/15/2021 15:30",6770.9,6771.2,6770.9,6771.2,0.1,0.00%,0
"03/15/2021 15:29",6771.3,6771.3,6771.1,6771.1,-1.3,-0.02%,0
"03/15/2021 15:28",6773.1,6773.1,6772.4,6772.4,-0.7,-0.01%,0
"03/15/2021 15:27",6772.7,6773.1,6772.7,6773.1,-0.2,0.00%,0
"03/15/2021 15:26",6773,6773.3,6773,6773.3,1.2,+0.02%,0
"03/15/2021 15:25",6772.5,6772.5,6772.1,6772.1,1.4,+0.02%,0
"03/15/2021 15:24",6770.9,6770.9,6770.7,6770.7,-0.3,0.00%,0
"03/15/2021 15:23",6771,6771,6771,6771,0.4,+0.01%,0
"03/15/2021 15:22",6770.4,6770.6,6770.4,6770.6,1.3,+0.02%,0
"03/15/2021 15:21",6768.3,6769.3,6768.3,6769.3,0.8,+0.01%,0
"03/15/2021 15:20",6767.8,6768.5,6767.8,6768.5,0.1,0.00%,0
"03/15/2021 15:19",6767.9,6768.4,6767.9,6768.4,0.2,0.00%,0
"03/15/2021 15:18",6768.7,6768.7,6768.2,6768.2,-0.9,-0.01%,0
"03/15/2021 15:17",6767.8,6769.1,6767.8,6769.1,0.8,+0.01%,0
"03/15/2021 15:16",6766.2,6768.3,6766.2,6768.3,2.4,+0.04%,0
"03/15/2021 15:15",6764.6,6765.9,6764.6,6765.9,0.4,+0.01%,0
"03/15/2021 15:14",6765.7,6765.7,6765.5,6765.5,-1,-0.01%,0
"03/15/2021 15:13",6766.5,6766.5,6766.5,6766.5,-0.6,-0.01%,0
"03/15/2021 15:12",6766.6,6767.1,6766.6,6767.1,0.4,+0.01%,0
"03/15/2021 15:11",6767,6767,6766.7,6766.7,-0.7,-0.01%,0
"03/15/2021 15:10",6768.3,6768.3,6767.4,6767.4,-2.6,-0.04%,0
"03/15/2021 15:09",6770.9,6770.9,6770,6770,-1.8,-0.03%,0
"03/15/2021 15:08",6771.7,6771.8,6771.7,6771.8,-1.4,-0.02%,0
"03/15/2021 15:07",6773.2,6773.2,6773.2,6773.2,0.3,0.00%,0
